30869	151672	
128018	134802	
24033	164339	
190631	169922	
194416	113854	
22277	35504	
153805	76539	
71203	149940	
137281	12920	
111861	116020	
179361	172313	
46997	42463	
167809	5412	
7295	165443	
111686	33705	
52023	160012	
37082	110540	
97413	116058	
150264	11889	
190304	138173	
99686	14530	
61417	184848	
187395	121375	
7310	185327	
181686	44259	
174159	130774	
43526	193999	
148637	110487	
43016	25110	
169310	120759	
109043	153477	
111694	68775	
50384	70476	
1343	114074	
191116	76460	
192321	19719	
122287	87039	
48860	141565	
119463	169119	
65978	49245	
16638	120884	
109922	74169	
121451	131998	
180639	68744	
36228	65595	
65343	183362	
26705	91477	
72247	169054	
90363	116075	
191332	84582	
137571	31451	
119468	150835	
124431	178409	
93379	55307	
94399	49582	
122569	78803	
155230	29663	
181905	190835	
182420	68409	
52925	188677	
66872	133318	
40133	164536	
131683	194255	
157974	21127	
38175	103006	
142807	199890	
120959	13679	
110086	143382	
145544	7347	
163201	155214	
191245	149952	
66785	140645	
92120	175192	
64129	122262	
181252	169555	
16988	130722	
191592	31404	
114580	27757	
118510	20838	
159183	163510	
3585	135577	
185788	108273	
153125	54109	
171380	50755	
41824	195473	
22459	43801	
58966	173065	
10661	11814	
62514	139986	
123925	99639	
64832	92706	
197665	91636	
118873	38561	
84049	37365	
108469	162190	
96455	196542	
31460	154128	
137272	19289	
96408	56090	
39576	22927	
13274	105785	
39380	197826	
147805	9789	
109945	41450	
44208	76354	
160242	51754	
71820	164058	
82542	46414	
82061	44120	
57440	87012	
148542	5435	
27040	54195	
63757	25014	
115503	44252	
15966	99416	
119576	145228	
141819	55325	
160881	181468	
93032	92496	
129345	177285	
118740	104475	
125563	169795	
125868	116973	
63657	142981	
30858	172230	
117220	193101	
119179	24930	
142783	24170	
73663	140416	
23236	46288	
114745	40973	
45910	184465	
100549	87922	
158901	99194	
182201	11703	
101024	123916	
177508	142162	
75157	38166	
93092	85136	
38708	195244	
42836	109343	
122114	164230	
160034	14325	
173705	90806	
189822	138977	
194652	29191	
181614	59436	
108727	137007	
175934	55723	
24901	91762	
58453	181092	
148988	196691	
52387	191771	
179812	171254	
129271	6904	
28085	77975	
38957	135318	
96157	90337	
35332	63722	
166752	58988	
25422	85326	
129498	166678	
40384	12905	
101088	65981	
57385	191613	
105285	126614	
168960	12877	
119288	9261	
107670	58793	
165899	167161	
76842	99032	
4238	150875	
137371	112544	
76762	36787	
53688	128756	
188457	33567	
146419	21371	
88994	188689	
162933	24249	
45748	38540	
176267	106780	
148504	27643	
187773	79909	
110712	5806	
60287	174769	
37166	183730	
133377	127140	
136869	188235	
158369	156657	
116444	110992	
43905	108295	
17225	14372	
130162	23643	
48154	109964	
195791	28430	
194198	123314	
128615	115644	
129570	166645	
49234	118944	
178592	45163	
137444	172007	
191154	31540	
137152	178256	
64924	17660	
120452	36348	
27208	133964	
66978	19735	
145058	195789	
177614	101603	
40675	46491	
156499	114846	
141676	18754	
94465	51344	
712	114264	
104833	67827	
120852	127735	
19145	162622	
64507	105556	
142442	11856	
119001	49921	
83782	36534	
45889	182523	
133152	9945	
34330	32881	
83276	103879	
194852	123282	
172357	198940	
159704	90705	
28317	121164	
186734	196024	
6991	198544	
106360	174310	
183536	198315	
42092	133735	
91780	182168	
54207	136110	
72173	48722	
172972	38321	
7999	100287	
83987	142881	
27887	43450	
63935	190149	
107177	19644	
146496	26418	
60672	176422	
57463	197161	
101824	98669	
116336	133197	
149727	56482	
76777	15231	
47122	88029	
100721	42968	
156925	12165	
83308	89282	
190850	101887	
50803	93363	
190459	34545	
25496	94215	
46786	153522	
45831	195898	
52461	83920	
43016	70655	
130583	181373	
162656	121023	
61785	105174	
23959	24625	
168920	59409	
139285	179410	
51896	145731	
30438	72450	
127535	28492	
63709	91195	
103220	132128	
113620	7598	
90773	150962	
116497	80636	
164328	111870	
144388	92173	
54553	62068	
35564	157265	
101027	108860	
54042	138449	
133978	189738	
161678	137457	
23268	79616	
17149	152900	
115592	65114	
27764	56268	
193182	146618	
152790	82892	
17446	23664	
102913	176972	
193269	53862	
119567	138345	
94282	161734	
28281	117974	
39487	98568	
26837	29619	
137691	153947	
8960	168008	
74052	181551	
79766	58526	
160146	183325	
101086	148858	
132030	164980	
55427	43703	
87737	72417	
89021	32255	
105881	14458	
199567	8165	
121198	162407	
74665	199586	
156275	117421	
147693	100523	
84128	139608	
190926	154667	
10589	164613	
89621	85474	
56848	79625	
81534	96218	
103447	177858	
155711	4865	
177042	80632	
140776	6568	
110039	183790	
43493	187863	
147209	38411	
63777	150986	
127810	161376	
32709	147532	
174957	163798	
1566	122415	
52977	136693	
64477	112294	
21704	193171	
15415	74687	
100782	180375	
41645	144063	
107636	131817	
9894	149019	
68467	41080	
92728	189713	
17630	5159	
197	99298	
95409	195349	
190274	35244	
140934	103047	
83027	62567	
25606	102644	
33618	179068	
133500	97518	
79471	89149	
54725	29928	
121521	35845	
159972	178344	
44443	185133	
119922	12554	
131434	101608	
136690	178286	
57594	60284	
26883	182783	
144391	100254	
68462	174433	
34641	121512	
22431	38902	
161945	79033	
108657	37133	
125129	158953	
158626	24808	
106864	120679	
53734	30377	
164459	167858	
60503	9240	
111583	179760	
76233	34003	
30882	144366	
139132	23315	
25273	30069	
185067	180695	
37756	160453	
107073	104431	
144086	198833	
1259	37926	
55785	135766	
93000	127245	
95182	3705	
122238	99872	
106042	105085	
110566	102808	
166076	30141	
137127	179788	
26914	178060	
192736	154820	
118076	57094	
192767	24732	
191032	27987	
153071	140498	
108460	102072	
137390	31724	
135539	91417	
160252	70793	
169198	4879	
40239	179202	
148716	119970	
147428	12092	
39204	138723	
142928	108045	
41183	104681	
36852	110728	
177011	42214	
142127	35303	
130729	50852	
166125	157716	
89472	114338	
192893	34644	
32843	174149	
155073	97680	
181429	153277	
28734	174849	
96805	85877	
54483	98744	
21564	186678	
33415	78344	
38459	69657	
40571	43601	
134082	109927	
137854	63977	
41331	106703	
164735	46504	
195189	65986	
68957	157648	
10069	100271	
61403	144023	
167814	120214	
64111	177619	
74889	110475	
85177	53441	
116776	132618	
28753	15346	
68508	183217	
189049	105875	
187662	52958	
83186	109655	
187642	31397	
12010	136451	
124912	36398	
96658	154646	
80692	95978	
183182	91474	
1414	127344	
11462	51435	
93628	163640	
179866	156619	
14539	79794	
189746	102592	
136676	182148	
69874	160387	
136634	55711	
175949	96102	
186274	91965	
53041	84761	
468	125177	
155680	170072	
181582	194698	
3551	183093	
71384	77213	
115079	195133	
182498	1679	
126456	102730	
11849	175748	
199661	24677	
142264	140006	
105963	115349	
178027	107326	
25172	129865	
96719	59496	
136152	177117	
45510	155638	
187403	38476	
178311	31780	
77841	152819	
103905	91507	
129461	120958	
191007	35364	
161369	42417	
173255	166098	
25800	87061	
22717	58156	
176807	91005	
197381	46158	
166538	9331	
88294	96764	
25252	92228	
178537	121595	
91350	34533	
183681	129291	
153128	6593	
124740	39044	
105621	56992	
54935	65355	
196032	57397	
122921	144306	
2629	122628	
198294	36074	
122731	141550	
60971	144805	
20405	46874	
24777	184140	
28759	195138	
174050	119258	
179526	76951	
164001	27219	
139816	196946	
196454	89701	
152491	115353	
185775	172121	
149106	187850	
126674	24758	
111017	170214	
22566	126259	
186553	26973	
196994	144790	
179479	11314	
57629	21869	
52343	75978	
50005	36904	
83295	29975	
36555	72081	
26134	100187	
115499	156202	
104571	18908	
154121	193378	
6129	106979	
154919	44531	
46328	125424	
49747	48283	
69079	23805	
44013	180852	
102581	81581	
187846	70642	
2824	137617	
190692	13305	
83556	193367	
7651	186521	
95605	39888	
182070	27239	
146440	8220	
81802	188729	
50307	31733	
184587	2941	
31669	181652	
158783	191222	
158472	51203	
61329	103957	
192787	69760	
105577	155952	
146700	108619	
81462	53921	
177115	140941	
52813	27134	
18249	190949	
129835	57648	
59863	143504	
127958	8178	
122603	149875	
183842	133544	
20006	174216	
94288	38745	
89809	35939	
50001	144843	
198005	8160	
92712	90618	
89033	74283	
127917	164916	
17286	45676	
1069	6932	
197591	84685	
197615	168153	
64236	168553	
149266	98786	
16494	181330	
168530	179336	
59661	132927	
111401	115288	
176628	94609	
21330	27243	
192158	71168	
7016	28388	
23298	131110	
185069	132358	
154218	120680	
81512	142511	
89506	8957	
59045	129205	
24907	184156	
105056	113308	
138511	19398	
6780	63921	
197743	54125	
92206	176901	
23608	169216	
161527	3401	
64340	75604	
31118	170307	
16060	75696	
7451	164523	
36875	48629	
121120	13028	
60526	125672	
43251	176410	
174968	170910	
36582	58868	
117906	146499	
164551	136950	
12367	146566	
96898	50231	
62174	130916	
140069	22905	
174105	152336	
197372	132970	
50042	171772	
56347	95734	
180140	90567	
23098	92935	
68927	36163	
148090	110042	
37622	52321	
42118	80319	
133051	191420	
13781	146349	
17395	82302	
150027	185343	
132651	20787	
150719	107471	
110961	196392	
81368	73326	
47296	195071	
46224	126269	
24403	168723	
180122	116651	
34330	92866	
79008	6027	
11082	174619	
189733	99984	
121551	61093	
165130	184808	
63261	186826	
69036	42227	
72996	107807	
161642	175391	
121890	135505	
5892	38882	
119954	141869	
131935	199890	
145794	28683	
15269	180516	
113730	79000	
11273	80191	
172280	159551	
178728	124796	
136017	166708	
14283	199549	
192082	117853	
171273	187367	
121356	102109	
130889	90173	
10350	111741	
177062	74458	
19317	153721	
49579	153931	
9854	22757	
196221	11270	
182395	165370	
28760	131275	
190276	141185	
138737	195350	
140165	122459	
145531	137982	
74390	148779	
92486	74925	
41576	83552	
49217	6012	
85082	67106	
14560	139883	
8747	14680	
101913	125242	
6666	27412	
38792	22758	
72138	6236	
137074	184387	
11313	110294	
75622	16819	
44912	189583	
32575	158528	
63660	75368	
135	58140	
160635	69213	
46390	72050	
180394	5747	
199576	49640	
87739	101182	
126348	8564	
98604	61772	
169256	120920	
163506	39345	
102266	131451	
53573	173552	
40554	166374	
86676	40195	
196603	81111	
101658	196296	
34544	197893	
49160	165384	
92107	18993	
111778	162020	
98608	23462	
21542	191838	
60329	123597	
47654	123841	
77891	97007	
135351	63406	
63893	41287	
188034	36677	
44000	182467	
147576	37484	
94290	164439	
74274	160319	
130405	50558	
11990	5652	
196900	184399	
184773	194217	
155918	7928	
140210	56941	
172947	65305	
171709	62376	
160251	103679	
151965	34183	
173670	128315	
79981	89800	
92910	77791	
14045	166526	
95784	173908	
50889	76609	
62346	93275	
138150	6198	
18342	38558	
37273	84151	
192661	78194	
175906	60702	
192047	166700	
65973	99187	
86134	119325	
91241	54383	
59410	27371	
265	131245	
9271	39757	
148425	81452	
29091	12770	
76114	106179	
140035	153647	
160894	110946	
170997	32691	
189792	164288	
162088	141545	
84090	194151	
64864	173786	
86034	187096	
139926	109724	
126750	135003	
129020	178090	
15452	122472	
117150	16289	
27902	35947	
145252	123797	
124931	83768	
10996	131598	
11745	1099	
192628	13154	
158110	14266	
174957	172016	
106750	18873	
181451	118518	
126871	83722	
70401	130768	
67200	179391	
103561	195278	
127592	72621	
114889	191024	
65603	82927	
31697	105153	
46686	2580	
43777	158349	
100948	59942	
61320	27135	
175769	121432	
97351	197788	
117619	176011	
147987	105814	
116361	64701	
111898	26638	
17108	7950	
102941	185321	
178418	66800	
113883	194765	
921	55659	
1102	147705	
137896	180427	
171662	112959	
55449	56743	
154388	108830	
195283	174286	
106138	34112	
74844	71503	
190173	160204	
4716	181669	
82244	152681	
111197	107453	
95259	30353	
70462	103846	
178872	2573	
166342	97940	
24638	2899	
38501	190609	
149440	110584	
56246	14849	
172669	6163	
66513	21840	
78473	38192	
108478	112122	
171917	124910	
31940	94262	
135717	144694	
151775	133568	
84327	185752	
83407	136322	
71299	72771	
78221	34206	
89798	4769	
20441	154074	
85177	130061	
160302	82537	
8486	40818	
193751	51410	
40826	107713	
46236	132223	
109510	35022	
113236	83365	
160032	61960	
123614	123530	
191654	129043	
92907	196088	
72162	18756	
104050	81148	
91913	55224	
119815	65499	
137886	166033	
141958	75475	
146292	141518	
17129	126665	
37584	184966	
25017	54932	
123116	92161	
145826	67300	
108248	143987	
26271	196624	
11196	52950	
84628	173052	
179000	86243	
133562	133859	
26348	132652	
126772	146055	
71955	134873	
2561	83570	
170506	25085	
143819	115175	
189999	106516	
158940	78634	
178085	182428	
139376	133865	
62131	122764	
198373	161030	
40332	13621	
152526	101506	
182377	101684	
162792	113607	
1810	94609	
84388	164690	
144765	170552	
79459	18619	
158861	168977	
150720	92578	
123771	5630	
89350	163320	
132754	126641	
49602	144487	
12180	185191	
195828	179551	
85498	104772	
159647	143038	
29081	58828	
198336	188251	
121632	54779	
63515	84208	
126	27139	
110640	109985	
99296	149856	
55181	150701	
23448	111193	
111485	60464	
176089	175765	
115358	185042	
34527	170902	
129296	137936	
27692	68759	
17738	178917	
68588	5374	
38086	101460	
182394	21310	
130268	94101	
196795	154893	
113197	122842	
6824	53500	
71670	67836	
88170	117624	
132164	57223	
69918	20379	
4550	5150	
137336	38512	
151806	24909	
42499	151810	
94802	186473	
102598	106143	
26879	29286	
11587	58478	
22189	51829	
73625	79210	
184733	175383	
16777	3578	
171070	132035	
126805	133039	
120480	115120	
152068	147225	
92480	6016	
151235	185478	
158465	131145	
151077	47128	
74172	2944	
99595	20802	
19438	160004	
135199	193375	
31504	125317	
2618	89647	
151300	96847	
94374	143534	
111467	59255	
60093	198419	
138579	173984	
5744	40610	
101838	82154	
140196	116270	
87262	56185	
40118	180271	
43404	7901	
163423	90811	
67287	183075	
88115	194980	
117194	29431	
25796	115439	
105574	64372	
116899	104620	
100479	115466	
9350	101367	
167331	199435	
191685	73	
5940	11666	
191039	33339	
177239	156304	
194521	82393	
16453	29620	
83238	142815	
14847	54199	
185251	51091	
173214	63681	
98201	158270	
191560	82555	
194213	177992	
81919	184562	
8532	30063	
144787	46564	
32104	35620	
111864	34987	
188792	92738	
133426	131139	
70131	7659	
136621	49914	
137477	199361	
168553	18547	
102802	81150	
41874	23766	
49311	13425	
163181	109144	
92688	20118	
21295	87394	
70156	136272	
148584	114336	
169980	142725	
174108	113001	
119731	47958	
179954	33030	
124456	169338	
29126	100193	
13790	140662	
42457	91852	
3876	165179	
65128	136362	
95864	82780	
3866	23422	
111943	66026	
197394	148494	
158224	36653	
158437	136307	
67558	11521	
186277	93760	
29460	27596	
67100	18893	
40282	56536	
16213	90591	
197462	73681	
125907	68853	
190590	41308	
82917	114929	
197002	90641	
156497	22498	
119727	72087	
41773	148522	
198661	194203	
13518	194768	
43722	159149	
54231	154789	
174079	148407	
123123	88331	
123632	100442	
52957	30310	
159441	150374	
95004	55011	
184196	86710	
136717	53216	
120568	7782	
79768	92983	
119467	119475	
86213	4266	
127567	52461	
48039	2028	
185163	49115	
114550	190474	
91800	113131	
154363	131573	
192716	170260	
187236	28204	
49332	162442	
46135	23690	
164377	18077	
34595	178153	
71845	180207	
163954	165298	
143263	179856	
192667	70851	
180755	82552	
172661	41595	
163725	117472	
167173	24101	
169539	61949	
73784	98238	
45010	106074	
42284	172004	
184225	101584	
56936	34974	
87522	20773	
156077	69378	
759	117055	
24036	4999	
44849	123523	
171062	36904	
35571	117583	
52346	74608	
109301	69648	
102409	95784	
13604	172224	
116142	24987	
44263	44927	
8954	34947	
93437	110733	
34740	57938	
196866	5090	
85805	7326	
35025	144874	
68592	4969	
17986	191649	
130520	107340	
143060	130694	
60861	22528	
58086	65855	
27654	146121	
111584	32009	
108642	133056	
38447	132889	
173138	28347	
10029	69972	
194334	156443	
95262	134568	
152424	137009	
162838	175749	
96989	49229	
98489	27324	
171271	182885	
97947	38834	
48063	84255	
85318	93504	
119296	190204	
153049	110891	
48343	53856	
113997	117755	
189367	199810	
85523	187898	
154026	180268	
75225	66954	
196257	193071	
70444	141795	
186796	92071	
38840	36137	
89861	39782	
115306	95462	
120326	193024	
119030	115625	
10811	69107	
157812	51770	
102354	106224	
146405	123960	
89583	157258	
182228	45906	
13852	168826	
29848	187358	
93150	193357	
98422	139737	
78690	161643	
53859	156476	
75990	157188	
126823	192631	
99157	9624	
34524	133324	
18618	109987	
73686	45515	
161942	199844	
38045	10022	
1596	158729	
39701	66160	
150201	140089	
71935	30135	
23457	6333	
185560	161978	
644	42380	
4383	93960	
124544	46641	
151028	39416	
72816	22683	
62556	162623	
24258	32833	
105697	12081	
121319	161392	
86934	173591	
122851	193394	
4344	94121	
159876	46813	
13872	49576	
129903	105269	
182390	54106	
54997	167422	
182799	12771	
137349	61923	
134071	195005	
15452	148796	
82009	74388	
27031	27456	
129274	144385	
110345	134023	
122614	189984	
69288	28345	
31267	92176	
4225	99737	
192210	110150	
138828	116392	
134068	106062	
63066	22583	
5784	109344	
172842	92749	
64466	47323	
77212	76208	
22520	195808	
83773	146324	
82054	25934	
51905	181341	
125793	65621	
112206	28371	
63736	147833	
33524	7137	
134727	74597	
68411	164490	
165622	106217	
56278	193001	
76190	93906	
36403	106146	
172843	195365	
62004	141035	
137116	95096	
39223	169521	
108839	129452	
122257	135784	
66042	23050	
124826	94322	
23261	7481	
33442	148651	
88563	78874	
16642	183567	
23968	61824	
155660	23241	
166596	136143	
4132	189913	
42148	28016	
8936	96096	
17514	25838	
141643	32715	
136131	71024	
19711	131354	
52198	119123	
114960	39884	
140789	142947	
129742	65449	
143675	6839	
72739	90347	
51222	47782	
134339	167242	
172014	85993	
83520	90915	
133667	55631	
8573	63236	
79429	121879	
16315	76310	
46972	96173	
187215	31719	
188232	60164	
20212	86932	
80291	59980	
16957	135632	
129923	182608	
39139	137299	
33020	56368	
66492	20897	
188033	23990	
25805	59253	
107147	5398	
177590	76362	
139602	135495	
106059	112327	
154552	70520	
159620	109957	
7237	35825	
52810	181054	
174541	172231	
114481	180435	
145966	29947	
193285	150521	
161782	157040	
26621	142594	
52449	90504	
42509	34436	
142271	102170	
64471	44456	
164724	107857	
55169	192337	
